Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Start_to_End_Time(min),Category,Jarak(km),Tingkat_Rating,Order_Time_Hour,Order_Pickup_Time(min),Delivery_Time(min),Average_Speed(km_per_min),z_score
wcwf368088341,22,4.6,30.328174,78.049117,30.348174,78.069117,2022-02-15,2024-10-24 10:25:00,2024-10-24 10:35:00,Fog,Low,motorcycle,Urban,50,Shoes,2.94,Very Good,10,10.0,40.0,0.0588,-1.2394132363170254
fsjg595879916,28,4.2,22.311603,73.165012,22.321603,73.175012,2022-03-01,2024-10-24 09:20:00,2024-10-24 09:30:00,Windy,Low,motorcycle,Urban,125,Pet Supplies,1.51,Good,9,10.0,115.0,0.01208,0.3125914420939806
oavi667992487,37,4.7,13.064181,80.236442,13.084181,80.256442,2022-03-26,2024-10-24 08:25:00,2024-10-24 08:35:00,Stormy,Low,motorcycle,Urban,125,Snacks,3.1,Very Good,8,10.0,115.0,0.0248,0.3125914420939806
qeya145132030,27,4.5,12.934365,77.616155,13.044365,77.726155,2022-03-02,2024-10-24 19:15:00,2024-10-24 19:20:00,Sandstorms,Jam,scooter,Urban,145,Clothing,17.08,Very Good,19,5.0,140.0,0.11779310344827586,0.7264593563369155
qjqi371715000,36,5.0,12.337978,76.616792,12.397978,76.676792,2022-03-13,2024-10-24 20:55:00,2024-10-24 21:00:00,Sandstorms,Jam,van,Urban,155,Books,9.32,Very Good,20,5.0,150.0,0.06012903225806452,0.9333933134583831
cxee497619505,25,4.9,19.055831,72.833984,19.105831,72.883984,2022-03-19,2024-10-24 17:45:00,2024-10-24 18:00:00,Fog,Medium,scooter,Urban,50,Apparel,7.65,Very Good,17,15.0,35.0,0.153,-1.2394132363170254
ewzl705476283,38,5.0,19.121999,72.908493,19.161999,72.948493,2022-03-15,2024-10-24 16:35:00,2024-10-24 16:45:00,Fog,Medium,motorcycle,Urban,90,Snacks,6.12,Very Good,16,10.0,80.0,0.068,-0.4116774078311555
utow417118428,39,4.7,22.32,73.17,22.34,73.19,2022-03-21,2024-10-24 08:25:00,2024-10-24 08:40:00,Fog,Low,motorcycle,Urban,100,Pet Supplies,3.03,Very Good,8,15.0,85.0,0.030299999999999997,-0.20474345070968802
xwnf658972980,35,4.6,19.1813,72.836191,19.2513,72.906191,2022-03-18,2024-10-24 18:55:00,2024-10-24 19:00:00,Sunny,Medium,motorcycle,Urban,105,Jewelry,10.7,Very Good,18,5.0,100.0,0.1019047619047619,-0.1012764721489543
pdks325524930,28,4.8,18.927584,72.832585,18.997584,72.902585,2022-03-12,2024-10-24 18:20:00,2024-10-24 18:25:00,Windy,Medium,motorcycle,Urban,140,Cosmetics,10.71,Very Good,18,5.0,135.0,0.07650000000000001,0.6229923777761818
kzrc904547848,20,4.6,21.160437,72.774209,21.220437,72.834209,2022-03-03,2024-10-24 21:30:00,2024-10-24 21:40:00,Stormy,Jam,scooter,Urban,70,Outdoors,9.12,Very Good,21,10.0,60.0,0.13028571428571428,-0.8255453220740904
cgnw875405540,31,4.6,22.751857,75.866699,22.821857,75.936699,2022-04-04,2024-10-24 23:40:00,2024-10-24 23:55:00,Sandstorms,Low,van,Urban,120,Apparel,10.59,Very Good,23,15.0,105.0,0.08825,0.2091244635332469
ryet129685192,25,4.6,15.574828,73.766883,15.594828,73.786883,2022-02-15,2024-10-24 08:15:00,2024-10-24 08:30:00,Windy,Low,motorcycle,Urban,85,Jewelry,3.09,Very Good,8,15.0,70.0,0.03635294117647059,-0.5151443863918892
sdsw239072652,36,4.8,25.459775,81.834841,25.569775,81.944841,2022-02-16,2024-10-24 18:15:00,2024-10-24 18:25:00,Fog,Medium,scooter,Urban,34,Grocery,16.47,Very Good,18,10.0,24.0,0.4844117647058823,-1.5705075677113733
uvof933880844,21,4.7,21.160437,72.774209,21.210437,72.824209,2022-03-26,2024-10-24 23:30:00,2024-10-24 23:45:00,Fog,Low,scooter,Urban,60,Home,7.6,Very Good,23,15.0,45.0,0.12666666666666665,-1.032479279195558
flos694849243,33,4.9,12.979096,77.640625,13.089096,77.750625,2022-03-27,2024-10-24 22:40:00,2024-10-24 22:55:00,Windy,Low,motorcycle,Urban,130,Books,17.07,Very Good,22,15.0,115.0,0.13130769230769232,0.4160584206547144
atcz374427318,30,4.4,19.091458,72.827808,19.221458,72.957808,2022-03-12,2024-10-24 18:30:00,2024-10-24 18:35:00,Cloudy,Medium,scooter,Urban,40,Grocery,19.88,Good,18,5.0,35.0,0.497,-1.4463471934384928
jlks251055680,24,4.8,26.913726,75.75282,26.923726,75.762821,2022-03-13,2024-10-24 08:20:00,2024-10-24 08:25:00,Sandstorms,Low,scooter,Urban,50,Skincare,1.49,Very Good,8,5.0,45.0,0.0298,-1.2394132363170254
lfeg724387332,26,4.8,25.449872,81.836167,25.579872,81.966167,2022-02-12,2024-10-24 21:35:00,2024-10-24 21:40:00,Sunny,Jam,scooter,Urban,19,Grocery,19.47,Very Good,21,5.0,14.0,1.0247368421052632,-1.8809085033935744
nzgw311396639,38,4.6,18.516216,73.842527,18.626216,73.952527,2022-04-02,2024-10-24 18:35:00,2024-10-24 18:40:00,Sandstorms,Medium,motorcycle,Urban,125,Skincare,16.85,Very Good,18,5.0,120.0,0.1348,0.3125914420939806
txlk242643493,25,4.9,26.891191,75.802083,26.961191,75.872083,2022-03-20,2024-10-24 23:45:00,2024-10-24 23:55:00,Fog,Low,motorcycle,Urban,100,Skincare,10.43,Very Good,23,10.0,90.0,0.1043,-0.20474345070968802
rkol009192874,34,4.8,21.186608,72.794136,21.246608,72.854136,2022-04-05,2024-10-24 20:40:00,2024-10-24 20:55:00,Stormy,Jam,scooter,Urban,155,Kitchen,9.12,Very Good,20,15.0,140.0,0.05883870967741935,0.9333933134583831
szdo355914984,35,4.0,22.310237,73.158921,22.330237,73.178921,2022-03-30,2024-10-24 10:30:00,2024-10-24 10:45:00,Sandstorms,Low,motorcycle,Urban,160,Electronics,3.03,Good,10,15.0,145.0,0.0189375,1.0368602920191168
qleh250517749,23,4.7,30.328174,78.049117,30.418174,78.139117,2022-02-16,2024-10-24 18:10:00,2024-10-24 18:20:00,Sunny,Medium,motorcycle,Urban,75,Home,13.22,Very Good,18,10.0,65.0,0.17626666666666668,-0.7220783435133566
vtrr689478692,34,4.5,12.981615,80.231598,13.051615,80.301598,2022-03-04,2024-10-24 22:45:00,2024-10-24 22:50:00,Stormy,Low,motorcycle,Urban,110,Electronics,10.87,Very Good,22,5.0,105.0,0.0988181818181818,0.0021905064117794283
pdrc022422015,26,4.7,12.299524,76.64262,12.329524,76.67262,2022-04-01,2024-10-24 21:40:00,2024-10-24 21:55:00,Stormy,Jam,motorcycle,Urban,55,Toys,4.66,Very Good,21,15.0,40.0,0.08472727272727273,-1.1359462577562915
xoel717215508,20,4.9,21.160437,72.774209,21.180437,72.794209,2022-03-13,2024-10-24 09:50:00,2024-10-24 10:00:00,Windy,Low,scooter,Urban,55,Pet Supplies,3.04,Very Good,9,10.0,45.0,0.05527272727272727,-1.1359462577562915
kiyt679100508,27,4.9,17.411028,78.329645,17.501028,78.419645,2022-04-06,2024-10-24 21:35:00,2024-10-24 21:40:00,Sandstorms,Jam,motorcycle,Urban,190,Apparel,13.83,Very Good,21,5.0,185.0,0.07278947368421053,1.6576621633835191
fami679380772,22,4.7,19.003517,72.82765,19.133517,72.95765,2022-03-10,2024-10-24 20:25:00,2024-10-24 20:35:00,Sandstorms,Jam,scooter,Urban,75,Sports,19.89,Very Good,20,10.0,65.0,0.2652,-0.7220783435133566
itpc836277992,25,4.8,18.536562,73.896485,18.606562,73.966485,2022-03-27,2024-10-24 17:25:00,2024-10-24 17:35:00,Sunny,Medium,motorcycle,Urban,55,Electronics,10.72,Very Good,17,10.0,45.0,0.19490909090909092,-1.1359462577562915
yhqs087198290,20,4.6,19.888716,75.321461,19.958716,75.391461,2022-02-14,2024-10-24 21:40:00,2024-10-24 21:55:00,Windy,Jam,motorcycle,Urban,145,Clothing,10.68,Very Good,21,15.0,130.0,0.0736551724137931,0.7264593563369155
iaun796534852,27,4.1,17.422819,78.449578,17.512819,78.539578,2022-03-10,2024-10-24 18:35:00,2024-10-24 18:45:00,Windy,Medium,motorcycle,Urban,165,Home,13.83,Good,18,10.0,155.0,0.08381818181818182,1.1403272705798504
sshw900973296,20,4.7,9.988483,76.295211,10.018483,76.325211,2022-02-15,2024-10-24 17:35:00,2024-10-24 17:50:00,Fog,Medium,scooter,Urban,80,Home,4.68,Very Good,17,15.0,65.0,0.058499999999999996,-0.6186113649526229
habi936233058,36,4.9,21.157735,72.768778,21.187735,72.798778,2022-04-03,2024-10-24 19:45:00,2024-10-24 20:00:00,Cloudy,Jam,motorcycle,Urban,125,Skincare,4.56,Very Good,19,15.0,110.0,0.03648,0.3125914420939806
ddae323518262,35,4.6,30.346994,78.062543,30.476994,78.192543,2022-02-16,2024-10-24 19:55:00,2024-10-24 20:00:00,Cloudy,Jam,scooter,Urban,195,Skincare,19.09,Very Good,19,5.0,190.0,0.0978974358974359,1.7611291419442527
jbdx898163814,22,5.0,22.74806,75.8934,22.81806,75.9634,2022-04-04,2024-10-24 19:40:00,2024-10-24 19:50:00,Sandstorms,Jam,motorcycle,Urban,130,Kitchen,10.59,Very Good,19,10.0,120.0,0.08146153846153846,0.4160584206547144
fwon599389448,35,4.9,27.201725,78.007553,27.231725,78.037553,2022-02-13,2024-10-24 18:55:00,2024-10-24 19:05:00,Windy,Medium,motorcycle,Urban,145,Clothing,4.46,Very Good,18,10.0,135.0,0.030758620689655174,0.7264593563369155
lnin452667868,22,4.5,23.416792,85.316842,23.466792,85.366842,2022-03-17,2024-10-24 19:10:00,2024-10-24 19:25:00,Windy,Jam,scooter,Urban,50,Home,7.54,Very Good,19,15.0,35.0,0.1508,-1.2394132363170254
vivx316388469,21,4.7,19.065838,72.832658,19.085838,72.852658,2022-03-15,2024-10-24 10:35:00,2024-10-24 10:50:00,Windy,Low,motorcycle,Urban,65,Electronics,3.06,Very Good,10,15.0,50.0,0.04707692307692308,-0.9290123006348241
uxbr868866891,26,4.7,21.186884,72.793616,21.226884,72.833616,2022-03-21,2024-10-24 15:50:00,2024-10-24 16:05:00,Sunny,Medium,scooter,Urban,65,Apparel,6.08,Very Good,15,15.0,50.0,0.09353846153846154,-0.9290123006348241
ovvk662992203,27,4.8,19.103249,72.846749,19.153249,72.896749,2022-03-24,2024-10-24 23:45:00,2024-10-24 23:50:00,Windy,Low,motorcycle,Urban,65,Toys,7.65,Very Good,23,5.0,60.0,0.1176923076923077,-0.9290123006348241
ppqy289602905,38,4.7,21.160522,72.771477,21.240522,72.851477,2022-03-23,2024-10-24 17:35:00,2024-10-24 17:40:00,Sunny,Medium,motorcycle,Urban,145,Outdoors,12.16,Very Good,17,5.0,140.0,0.08386206896551725,0.7264593563369155
qtoa672151082,29,4.8,22.311358,73.164798,22.361358,73.214798,2022-03-19,2024-10-24 19:20:00,2024-10-24 19:30:00,Sunny,Jam,scooter,Urban,13,Grocery,7.57,Very Good,19,10.0,3.0,0.5823076923076923,-2.005068877666455
vbvm335479731,22,4.5,19.22384,72.841347,19.35384,72.971347,2022-03-23,2024-10-24 17:45:00,2024-10-24 17:55:00,Sandstorms,Medium,motorcycle,Urban,135,Skincare,19.87,Very Good,17,10.0,125.0,0.1471851851851852,0.519525399215448
dwko668831728,34,4.9,21.173493,72.801953,21.233493,72.861953,2022-03-21,2024-10-24 17:55:00,2024-10-24 18:05:00,Sandstorms,Medium,motorcycle,Urban,145,Outdoors,9.12,Very Good,17,10.0,135.0,0.06289655172413793,0.7264593563369155
kpex239894413,30,4.6,11.022477,76.995667,11.092477,77.065667,2022-03-18,2024-10-24 22:40:00,2024-10-24 22:55:00,Sunny,Low,motorcycle,Urban,145,Kitchen,10.9,Very Good,22,15.0,130.0,0.07517241379310345,0.7264593563369155
iwvx103048654,26,4.8,12.326356,76.619103,12.386356,76.679103,2022-03-07,2024-10-24 20:20:00,2024-10-24 20:25:00,Stormy,Jam,motorcycle,Urban,130,Home,9.33,Very Good,20,5.0,125.0,0.07176923076923077,0.4160584206547144
zewm269616136,26,4.6,11.001852,76.976268,11.041852,77.016268,2022-04-01,2024-10-24 15:25:00,2024-10-24 15:40:00,Sandstorms,Medium,motorcycle,Urban,50,Snacks,6.23,Very Good,15,15.0,35.0,0.1246,-1.2394132363170254
qfsz683170915,32,4.8,13.064181,80.236442,13.094181,80.266442,2022-03-24,2024-10-24 17:50:00,2024-10-24 18:00:00,Cloudy,Medium,scooter,Urban,85,Home,4.66,Very Good,17,10.0,75.0,0.05482352941176471,-0.5151443863918892
yqvd678124691,37,4.8,23.354422,85.3329,23.414422,85.3929,2022-03-05,2024-10-24 22:45:00,2024-10-24 22:55:00,Sunny,Low,scooter,Urban,90,Apparel,9.05,Very Good,22,10.0,80.0,0.10055555555555556,-0.4116774078311555
mxxt096679473,24,4.8,12.972161,77.596014,12.992161,77.616014,2022-03-21,2024-10-24 09:20:00,2024-10-24 09:30:00,Cloudy,Low,motorcycle,Urban,65,Pet Supplies,3.1,Very Good,9,10.0,55.0,0.047692307692307694,-0.9290123006348241
qccl235462297,36,4.8,13.044694,80.26147,13.054694,80.27147,2022-03-13,2024-10-24 09:00:00,2024-10-24 09:10:00,Sunny,Low,motorcycle,Urban,120,Pet Supplies,1.55,Very Good,9,10.0,110.0,0.012916666666666667,0.2091244635332469
sykk409446815,31,4.6,23.333017,85.3172,23.383017,85.3672,2022-04-03,2024-10-24 23:00:00,2024-10-24 23:05:00,Sandstorms,Low,scooter,Urban,105,Home,7.55,Very Good,23,5.0,100.0,0.0719047619047619,-0.1012764721489543
lcwz324969498,29,4.5,13.045479,80.23311,13.115479,80.30311,2022-03-12,2024-10-24 17:10:00,2024-10-24 17:25:00,Windy,Medium,motorcycle,Urban,80,Kitchen,10.86,Very Good,17,15.0,65.0,0.13574999999999998,-0.6186113649526229
nadg260456285,37,4.8,17.45971,78.368855,17.49971,78.408855,2022-04-05,2024-10-24 15:10:00,2024-10-24 15:20:00,Windy,Medium,motorcycle,Urban,140,Pet Supplies,6.15,Very Good,15,10.0,130.0,0.04392857142857143,0.6229923777761818
zmgp436209386,20,4.5,30.893081,75.821495,30.913081,75.841495,2022-02-11,2024-10-24 10:30:00,2024-10-24 10:45:00,Sandstorms,Low,scooter,Urban,60,Snacks,2.93,Very Good,10,15.0,45.0,0.04883333333333333,-1.032479279195558
kyug860105539,23,4.8,13.005801,80.250744,13.035801,80.280744,2022-03-11,2024-10-24 19:00:00,2024-10-24 19:10:00,Stormy,Medium,motorcycle,Urban,105,Pet Supplies,4.66,Very Good,19,10.0,95.0,0.04438095238095238,-0.1012764721489543
acja945269649,26,4.9,12.297954,76.665169,12.337954,76.705169,2022-03-30,2024-10-24 14:10:00,2024-10-24 14:15:00,Windy,High,scooter,Urban,70,Cosmetics,6.22,Very Good,14,5.0,65.0,0.08885714285714286,-0.8255453220740904
unrl191782031,36,4.3,19.176269,72.836721,19.196269,72.856721,2022-03-01,2024-10-24 11:45:00,2024-10-24 12:00:00,Windy,High,motorcycle,Urban,170,Snacks,3.06,Good,11,15.0,155.0,0.018,1.2437942491405842
wbcv946602000,27,5.0,26.88842,75.800689,26.91842,75.830689,2022-03-01,2024-10-24 23:10:00,2024-10-24 23:25:00,Sunny,Low,scooter,Urban,115,Books,4.47,Very Good,23,15.0,100.0,0.0388695652173913,0.10565748497251316
epsx091174128,31,4.9,17.438263,78.397865,17.508263,78.467865,2022-03-27,2024-10-24 17:35:00,2024-10-24 17:45:00,Cloudy,Medium,motorcycle,Urban,200,Outdoors,10.76,Very Good,17,10.0,190.0,0.0538,1.8645961205049866
mqxj082426404,21,4.8,26.766536,75.837333,26.816536,75.887333,2022-03-07,2024-10-24 20:20:00,2024-10-24 20:30:00,Sunny,Jam,scooter,Urban,55,Pet Supplies,7.45,Very Good,20,10.0,45.0,0.13545454545454547,-1.1359462577562915
xvjt777342485,27,4.5,26.921411,75.793604,26.931411,75.803604,2022-03-28,2024-10-24 11:45:00,2024-10-24 12:00:00,Sunny,High,scooter,Urban,95,Snacks,1.49,Very Good,11,15.0,80.0,0.01568421052631579,-0.30821042927042175
kiby142345127,29,4.8,22.552672,88.352885,22.592672,88.392885,2022-02-15,2024-10-24 13:10:00,2024-10-24 13:25:00,Sunny,High,scooter,Urban,50,Jewelry,6.05,Very Good,13,15.0,35.0,0.121,-1.2394132363170254
xkkv139360117,26,4.9,19.178321,72.834715,19.198321,72.854715,2022-03-09,2024-10-24 10:40:00,2024-10-24 10:50:00,Windy,Low,scooter,Urban,85,Kitchen,3.06,Very Good,10,10.0,75.0,0.036,-0.5151443863918892
lmor503484152,29,4.9,23.374989,85.335486,23.384989,85.345486,2022-03-24,2024-10-24 08:50:00,2024-10-24 08:55:00,Sunny,Low,motorcycle,Urban,95,Pet Supplies,1.51,Very Good,8,5.0,90.0,0.015894736842105264,-0.30821042927042175
zhtm523808569,26,4.7,12.914264,77.6784,12.984264,77.7484,2022-03-08,2024-10-24 23:25:00,2024-10-24 23:30:00,Windy,Low,scooter,Urban,70,Pet Supplies,10.87,Very Good,23,5.0,65.0,0.15528571428571428,-0.8255453220740904
juzf943882082,31,5.0,27.16185,78.040165,27.29185,78.170165,2022-02-12,2024-10-24 22:25:00,2024-10-24 22:40:00,Fog,Low,van,Urban,140,Toys,19.34,Very Good,22,15.0,125.0,0.13814285714285715,0.6229923777761818
qmoj414175474,27,4.6,18.539299,73.897902,18.589299,73.947902,2022-03-07,2024-10-24 22:55:00,2024-10-24 23:05:00,Cloudy,Low,motorcycle,Urban,50,Shoes,7.66,Very Good,22,10.0,40.0,0.1532,-1.2394132363170254
eudn948974098,22,4.9,12.933298,77.614293,13.063298,77.744293,2022-03-04,2024-10-24 22:55:00,2024-10-24 23:05:00,Stormy,Low,scooter,Urban,95,Snacks,20.18,Very Good,22,10.0,85.0,0.21242105263157895,-0.30821042927042175
jawo019252548,39,4.1,12.933298,77.614293,13.013298,77.694293,2022-03-12,2024-10-24 21:35:00,2024-10-24 21:45:00,Fog,Jam,scooter,Urban,41,Grocery,12.42,Good,21,10.0,31.0,0.3029268292682927,-1.4256537977263462
tujp365526324,30,4.9,13.026286,80.275235,13.076286,80.325235,2022-03-19,2024-10-24 20:15:00,2024-10-24 20:25:00,Sunny,Jam,scooter,Urban,75,Shoes,7.76,Very Good,20,10.0,65.0,0.10346666666666667,-0.7220783435133566
bqbn406215544,26,4.7,27.157772,78.04725,27.267772,78.15725,2022-02-18,2024-10-24 17:35:00,2024-10-24 17:45:00,Sandstorms,Medium,motorcycle,Urban,180,Cosmetics,16.37,Very Good,17,10.0,170.0,0.09094444444444445,1.4507282062620517
pmoy298358467,21,4.6,11.026117,76.944652,11.116117,77.034652,2022-03-02,2024-10-24 17:40:00,2024-10-24 17:50:00,Sunny,Medium,motorcycle,Urban,120,Electronics,14.02,Very Good,17,10.0,110.0,0.11683333333333333,0.2091244635332469
ydty444061322,22,4.6,26.49095,80.318656,26.60095,80.428656,2022-02-14,2024-10-24 19:25:00,2024-10-24 19:30:00,Windy,Jam,van,Urban,105,Outdoors,16.41,Very Good,19,5.0,100.0,0.15628571428571428,-0.1012764721489543
wgcm038412972,20,4.6,19.091458,72.827808,19.181458,72.917808,2022-03-29,2024-10-24 22:50:00,2024-10-24 23:00:00,Fog,Low,motorcycle,Urban,100,Snacks,13.77,Very Good,22,10.0,90.0,0.1377,-0.20474345070968802
grmn094358098,23,4.9,21.17106,72.789292,21.25106,72.869292,2022-03-20,2024-10-24 23:35:00,2024-10-24 23:50:00,Sandstorms,Low,van,Urban,95,Outdoors,12.16,Very Good,23,15.0,80.0,0.128,-0.30821042927042175
rrlo381094929,29,4.9,26.90294,75.793007,26.98294,75.873007,2022-03-20,2024-10-24 20:55:00,2024-10-24 21:05:00,Fog,Jam,scooter,Urban,185,Pet Supplies,11.92,Very Good,20,10.0,175.0,0.06443243243243243,1.5541951848227853
ymnw940472198,28,4.8,26.474986,80.342796,26.514986,80.382796,2022-02-17,2024-10-24 13:50:00,2024-10-24 14:05:00,Cloudy,High,motorcycle,Urban,110,Snacks,5.97,Very Good,13,15.0,95.0,0.05427272727272727,0.0021905064117794283
hqrl419062354,24,4.8,19.003517,72.82765,19.013517,72.83765,2022-03-24,2024-10-24 12:00:00,2024-10-24 12:15:00,Cloudy,High,motorcycle,Urban,140,Shoes,1.53,Very Good,12,15.0,125.0,0.010928571428571428,0.6229923777761818
nmgb888502192,27,4.7,11.016298,76.972076,11.096298,77.052076,2022-03-16,2024-10-24 21:25:00,2024-10-24 21:35:00,Windy,Jam,motorcycle,Urban,80,Kitchen,12.46,Very Good,21,10.0,70.0,0.15575,-0.6186113649526229
unit985457830,30,4.2,23.416792,85.316842,23.506792,85.406842,2022-03-08,2024-10-24 19:45:00,2024-10-24 19:55:00,Fog,Jam,motorcycle,Urban,180,Skincare,13.58,Good,19,10.0,170.0,0.07544444444444444,1.4507282062620517
pmta451313222,26,4.8,11.006686,76.951736,11.016686,76.961736,2022-04-05,2024-10-24 08:55:00,2024-10-24 09:10:00,Stormy,Low,motorcycle,Urban,18,Grocery,1.56,Very Good,8,15.0,3.0,0.08666666666666667,-1.9016018991057213
gndo652015824,22,4.7,19.103249,72.846749,19.233249,72.976749,2022-04-06,2024-10-24 23:10:00,2024-10-24 23:20:00,Cloudy,Low,scooter,Urban,115,Snacks,19.88,Very Good,23,10.0,105.0,0.1728695652173913,0.10565748497251316
rzmu178579817,25,4.9,23.39925,85.390464,23.44925,85.440464,2022-03-01,2024-10-24 18:20:00,2024-10-24 18:25:00,Fog,Medium,motorcycle,Urban,60,Kitchen,7.54,Very Good,18,5.0,55.0,0.12566666666666668,-1.032479279195558
qhdh821811344,36,5.0,17.426228,78.407495,17.486228,78.467495,2022-03-09,2024-10-24 20:50:00,2024-10-24 21:05:00,Sunny,Jam,van,Urban,95,Toys,9.22,Very Good,20,15.0,80.0,0.09705263157894738,-0.30821042927042175
ldta348529301,30,4.6,13.086438,80.220672,13.216439,80.350672,2022-03-08,2024-10-24 22:10:00,2024-10-24 22:20:00,Sandstorms,Low,scooter,Urban,115,Snacks,20.17,Very Good,22,10.0,105.0,0.1753913043478261,0.10565748497251316
wnli532169373,37,5.0,22.311603,73.165012,22.331603,73.185012,2022-03-21,2024-10-24 11:35:00,2024-10-24 11:40:00,Cloudy,High,motorcycle,Urban,135,Cosmetics,3.03,Very Good,11,5.0,130.0,0.022444444444444444,0.519525399215448
dnzl362217369,20,4.7,17.41233,78.449654,17.43233,78.469654,2022-03-19,2024-10-24 10:45:00,2024-10-24 10:55:00,Windy,Low,van,Urban,85,Pet Supplies,3.07,Very Good,10,10.0,75.0,0.036117647058823525,-0.5151443863918892
jtxs377017910,24,4.7,18.994049,72.825203,19.064049,72.895203,2022-03-10,2024-10-24 17:40:00,2024-10-24 17:50:00,Sunny,Medium,motorcycle,Urban,85,Outdoors,10.71,Very Good,17,10.0,75.0,0.126,-0.5151443863918892
oypk770018939,36,4.3,19.091458,72.827808,19.161458,72.897808,2022-03-18,2024-10-24 21:15:00,2024-10-24 21:30:00,Stormy,Jam,motorcycle,Urban,155,Pet Supplies,10.71,Good,21,15.0,140.0,0.0690967741935484,0.9333933134583831
dput338718353,36,4.7,25.459775,81.834841,25.599775,81.974841,2022-02-12,2024-10-24 18:30:00,2024-10-24 18:45:00,Sunny,Medium,motorcycle,Urban,140,Home,20.96,Very Good,18,15.0,125.0,0.14971428571428572,0.6229923777761818
yemf527964213,38,4.3,22.310329,73.169083,22.320329,73.179083,2022-03-30,2024-10-24 10:40:00,2024-10-24 10:50:00,Sandstorms,Low,motorcycle,Urban,105,Electronics,1.51,Good,10,10.0,95.0,0.014380952380952381,-0.1012764721489543
yphy226510336,25,2.9,12.310972,76.659264,12.440972,76.789264,2022-03-12,2024-10-24 23:15:00,2024-10-24 23:30:00,Sunny,Low,van,Urban,155,Jewelry,20.2,Very Poor,23,15.0,140.0,0.13032258064516128,0.9333933134583831
egzh482110748,24,4.7,19.221315,72.862381,19.241315,72.882381,2022-03-28,2024-10-24 12:00:00,2024-10-24 12:10:00,Sandstorms,High,scooter,Urban,110,Clothing,3.06,Very Good,12,10.0,100.0,0.02781818181818182,0.0021905064117794283
ezvy652109132,25,4.5,19.207222,72.972281,19.297222,73.062281,2022-03-20,2024-10-24 19:35:00,2024-10-24 19:40:00,Fog,Jam,scooter,Urban,150,Electronics,13.76,Very Good,19,5.0,145.0,0.09173333333333333,0.8299263348976492
vpya500222524,39,4.2,18.563934,73.915367,18.693935,74.045367,2022-03-02,2024-10-24 18:10:00,2024-10-24 18:25:00,Sunny,Medium,motorcycle,Urban,36,Grocery,19.91,Good,18,15.0,21.0,0.5530555555555555,-1.5291207762870798
hicq545554815,36,4.9,13.064181,80.236442,13.084181,80.256442,2022-03-07,2024-10-24 09:55:00,2024-10-24 10:00:00,Sandstorms,Low,scooter,Urban,115,Shoes,3.1,Very Good,9,5.0,110.0,0.026956521739130435,0.10565748497251316
hwpm281601154,33,4.7,19.003517,72.82765,19.013517,72.83765,2022-04-03,2024-10-24 11:35:00,2024-10-24 11:40:00,Windy,High,scooter,Urban,150,Home,1.53,Very Good,11,5.0,145.0,0.0102,0.8299263348976492
rwdp792305323,34,4.5,23.369746,85.33982,23.379746,85.34982,2022-03-28,2024-10-24 09:45:00,2024-10-24 10:00:00,Sandstorms,Low,motorcycle,Urban,120,Skincare,1.51,Very Good,9,15.0,105.0,0.012583333333333334,0.2091244635332469
knpg118853710,23,4.5,23.359407,85.325055,23.369407,85.335055,2022-04-05,2024-10-24 09:10:00,2024-10-24 09:25:00,Sunny,Low,motorcycle,Urban,85,Electronics,1.51,Very Good,9,15.0,70.0,0.017764705882352943,-0.5151443863918892
cjle330142058,34,4.8,26.913483,75.803139,26.933483,75.823139,2022-03-17,2024-10-24 10:30:00,2024-10-24 10:35:00,Stormy,Low,scooter,Urban,125,Pet Supplies,2.98,Very Good,10,5.0,120.0,0.02384,0.3125914420939806
vcwo428489983,35,4.7,19.055831,72.833984,19.145831,72.923984,2022-03-16,2024-10-24 21:40:00,2024-10-24 21:55:00,Cloudy,Jam,motorcycle,Urban,225,Jewelry,13.77,Very Good,21,15.0,210.0,0.0612,2.3819310133086553
wryi691868081,34,4.7,22.311603,73.165012,22.441603,73.295012,2022-03-12,2024-10-24 22:45:00,2024-10-24 22:50:00,Sunny,Low,motorcycle,Urban,110,Apparel,19.69,Very Good,22,5.0,105.0,0.17900000000000002,0.0021905064117794283
fepc394125969,24,4.6,21.170096,72.789122,21.280096,72.899122,2022-03-16,2024-10-24 22:40:00,2024-10-24 22:55:00,Sandstorms,Low,motorcycle,Urban,105,Sports,16.72,Very Good,22,15.0,90.0,0.15923809523809523,-0.1012764721489543
osdl432000147,27,4.5,19.221315,72.862381,19.271315,72.912381,2022-03-01,2024-10-24 18:15:00,2024-10-24 18:25:00,Sandstorms,Medium,motorcycle,Urban,130,Toys,7.64,Very Good,18,10.0,120.0,0.05876923076923077,0.4160584206547144
rmqa474139307,29,4.9,12.972793,80.249982,12.992793,80.269982,2022-03-05,2024-10-24 10:10:00,2024-10-24 10:25:00,Fog,Low,motorcycle,Urban,90,Shoes,3.1,Very Good,10,15.0,75.0,0.034444444444444444,-0.4116774078311555
caqg882167018,29,4.6,17.422819,78.449578,17.492819,78.519578,2022-03-06,2024-10-24 18:35:00,2024-10-24 18:40:00,Sunny,Medium,scooter,Urban,70,Clothing,10.76,Very Good,18,5.0,65.0,0.15371428571428572,-0.8255453220740904
